antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"proline_Low, total_phenols_Medium","target_class_1, magnesium_Low",0.28651685393258425,0.30337078651685395,0.20224719101123595,0.7058823529411765,2.326797385620915,1.0,0.11532634768337331,2.3685393258426966,0.7992125984251969,0.5217391304347826,0.577798861480076,0.6862745098039216
"proline_Low, flavanoids_Low, ash_Medium",total_phenols_Low,0.2696629213483146,0.33146067415730335,0.20786516853932585,0.7708333333333334,2.3255649717514126,1.0,0.11848251483398563,2.917262512768131,0.7804573804573806,0.5285714285714286,0.6572128851540617,0.6989759887005651
"malic_acid_Low, target_class_1, magnesium_Low","proline_Low, color_intensity_Low",0.24157303370786518,0.4101123595505618,0.2303370786516854,0.9534883720930233,2.3249442497610704,1.0,0.13126499179396542,12.682584269662929,0.7514001806684735,0.5466666666666666,0.9211517165005537,0.7575661038547308
alcohol_Low,target_class_1,0.2303370786516854,0.398876404494382,0.21348314606741572,0.9268292682926829,2.3236001374098247,1.0,0.12160712031309177,8.215355805243439,0.7401075681905493,0.5135135135135135,0.8782767266925005,0.7310202679491584
"proline_Low, color_intensity_Low, ash_Medium, magnesium_Low",target_class_1,0.21910112359550563,0.398876404494382,0.20224719101123595,0.923076923076923,2.314192849404117,1.0,0.11485292261078146,7.814606741573028,0.7272182254196642,0.4864864864864865,0.8720345075485262,0.7150595882990249
"hue_Low, ash_Medium","flavanoids_Low, alcalinity_of_ash_Medium",0.2808988764044944,0.3202247191011236,0.20786516853932585,0.74,2.310877192982456,1.0,0.1179144047468754,2.6145203111495245,0.7888513513513513,0.5285714285714286,0.6175206611570248,0.6945614035087719
"flavanoids_Low, alcohol_Medium",total_phenols_Low,0.2640449438202247,0.33146067415730335,0.20224719101123595,0.7659574468085106,2.310854670032456,1.0,0.11472667592475698,2.8564862104187947,0.7707803223070399,0.5142857142857143,0.6499195422849992,0.6880634691669671
"flavanoids_Low, od280/od315_of_diluted_wines_Low",total_phenols_Low,0.3089887640449438,0.33146067415730335,0.23595505617977527,0.7636363636363637,2.3038520801232667,1.0,0.13353743214240626,2.828435609334486,0.819008904374758,0.5833333333333334,0.6464476699770818,0.7377503852080123
od280/od315_of_diluted_wines_Low,total_phenols_Low,0.3089887640449438,0.33146067415730335,0.23595505617977527,0.7636363636363637,2.3038520801232667,1.0,0.13353743214240626,2.828435609334486,0.819008904374758,0.5833333333333334,0.6464476699770818,0.7377503852080123
total_phenols_Low,"flavanoids_Low, od280/od315_of_diluted_wines_Low",0.33146067415730335,0.3089887640449438,0.23595505617977527,0.711864406779661,2.3038520801232667,1.0,0.13353743214240626,2.3982154659616657,0.8465386154461786,0.5833333333333334,0.5830232878599972,0.7377503852080123
total_phenols_Low,od280/od315_of_diluted_wines_Low,0.33146067415730335,0.3089887640449438,0.23595505617977527,0.711864406779661,2.3038520801232667,1.0,0.13353743214240626,2.3982154659616657,0.8465386154461786,0.5833333333333334,0.5830232878599972,0.7377503852080123
"target_class_1, alcalinity_of_ash_Medium","proline_Low, color_intensity_Low",0.2808988764044944,0.4101123595505618,0.2640449438202247,0.9399999999999998,2.2920547945205474,1.0,0.14884484282287586,9.831460674157276,0.783909574468085,0.6184210526315789,0.898285714285714,0.791917808219178
"proline_Low, color_intensity_Low, magnesium_Low","malic_acid_Low, target_class_1",0.3258426966292135,0.3089887640449438,0.2303370786516854,0.7068965517241379,2.2877742946708466,1.0,0.12965534654715316,2.3575677461996034,0.834959349593496,0.5694444444444445,0.575834034202411,0.7261755485893417
"malic_acid_Low, target_class_1","proline_Low, color_intensity_Low, magnesium_Low",0.3089887640449438,0.3258426966292135,0.2303370786516854,0.7454545454545455,2.287774294670846,1.0,0.12965534654715316,2.648475120385233,0.8145944874082888,0.5694444444444445,0.6224242424242424,0.7261755485893417
"proline_Low, hue_Medium, color_intensity_Low",target_class_1,0.24719101123595505,0.398876404494382,0.2247191011235955,0.9090909090909091,2.2791293213828427,1.0,0.12612043933846737,6.612359550561796,0.7455223880597015,0.5333333333333334,0.8487680543755309,0.736235595390525
"proline_Low, color_intensity_Low, total_phenols_Medium",target_class_1,0.24157303370786518,0.398876404494382,0.21910112359550563,0.9069767441860466,2.273829020635441,1.0,0.12274334048731222,6.462078651685397,0.7386514719848054,0.52,0.8452510323842644,0.7281362594169669
"proline_Low, od280/od315_of_diluted_wines_Low",hue_Low,0.25842696629213485,0.3539325842696629,0.20786516853932585,0.8043478260869565,2.272601794340925,1.0,0.1163994445145815,3.3021223470661676,0.7551187551187551,0.5138888888888888,0.6971644612476371,0.695824706694272
"proline_Low, flavanoids_Low, od280/od315_of_diluted_wines_Low",hue_Low,0.25842696629213485,0.3539325842696629,0.20786516853932585,0.8043478260869565,2.272601794340925,1.0,0.1163994445145815,3.3021223470661676,0.7551187551187551,0.5138888888888888,0.6971644612476371,0.695824706694272
"target_class_1, total_phenols_Medium","proline_Low, color_intensity_Low",0.23595505617977527,0.4101123595505618,0.21910112359550563,0.9285714285714286,2.264187866927593,1.0,0.12233303875773262,8.258426966292138,0.7307692307692307,0.513157894736842,0.8789115646258504,0.7314090019569472
"flavanoids_Low, od280/od315_of_diluted_wines_Low",hue_Low,0.3089887640449438,0.3539325842696629,0.24719101123595505,0.8,2.2603174603174607,1.0,0.137829819467239,3.230337078651686,0.8069105691056911,0.5945945945945946,0.6904347826086957,0.7492063492063492
od280/od315_of_diluted_wines_Low,hue_Low,0.3089887640449438,0.3539325842696629,0.24719101123595505,0.8,2.2603174603174607,1.0,0.137829819467239,3.230337078651686,0.8069105691056911,0.5945945945945946,0.6904347826086957,0.7492063492063492
"total_phenols_Low, od280/od315_of_diluted_wines_Low",flavanoids_Low,0.23595505617977527,0.4438202247191011,0.23595505617977527,1.0,2.2531645569620253,1.0,0.1312334301224593,inf,0.7279411764705884,0.5316455696202532,1.0,0.7658227848101267
"ash_Medium, alcalinity_of_ash_Medium, od280/od315_of_diluted_wines_Low",flavanoids_Low,0.20786516853932585,0.4438202247191011,0.20786516853932585,1.0,2.2531645569620253,1.0,0.11561040272692842,inf,0.702127659574468,0.46835443037974683,1.0,0.7341772151898734
"target_class_2, proanthocyanins_Low",flavanoids_Low,0.2303370786516854,0.4438202247191011,0.2303370786516854,1.0,2.2531645569620253,1.0,0.1281088246433531,inf,0.7226277372262773,0.518987341772152,1.0,0.759493670886076
"hue_Low, total_phenols_Low",flavanoids_Low,0.2303370786516854,0.4438202247191011,0.2303370786516854,1.0,2.2531645569620253,1.0,0.1281088246433531,inf,0.7226277372262773,0.518987341772152,1.0,0.759493670886076
"od280/od315_of_diluted_wines_Low, ash_Medium",flavanoids_Low,0.2303370786516854,0.4438202247191011,0.2303370786516854,1.0,2.2531645569620253,1.0,0.1281088246433531,inf,0.7226277372262773,0.518987341772152,1.0,0.759493670886076
"od280/od315_of_diluted_wines_Low, proanthocyanins_Low, ash_Medium",flavanoids_Low,0.20224719101123595,0.4438202247191011,0.20224719101123595,1.0,2.2531645569620253,1.0,0.11248579724782225,inf,0.6971830985915494,0.45569620253164567,1.0,0.7278481012658228
"target_class_2, proanthocyanins_Low, od280/od315_of_diluted_wines_Low",flavanoids_Low,0.21910112359550563,0.4438202247191011,0.21910112359550563,1.0,2.2531645569620253,1.0,0.12185961368514077,inf,0.712230215827338,0.4936708860759494,1.0,0.7468354430379747
"total_phenols_Low, alcohol_Medium",flavanoids_Low,0.20224719101123595,0.4438202247191011,0.20224719101123595,1.0,2.2531645569620253,1.0,0.11248579724782225,inf,0.6971830985915494,0.45569620253164567,1.0,0.7278481012658228
"hue_Low, od280/od315_of_diluted_wines_Low",flavanoids_Low,0.24719101123595505,0.4438202247191011,0.24719101123595505,1.0,2.2531645569620253,1.0,0.13748264108067165,inf,0.7388059701492539,0.5569620253164557,1.0,0.7784810126582278
"hue_Low, proanthocyanins_Low, od280/od315_of_diluted_wines_Low",flavanoids_Low,0.20224719101123595,0.4438202247191011,0.20224719101123595,1.0,2.2531645569620253,1.0,0.11248579724782225,inf,0.6971830985915494,0.45569620253164567,1.0,0.7278481012658228
"proline_Low, od280/od315_of_diluted_wines_Low",flavanoids_Low,0.25842696629213485,0.4438202247191011,0.25842696629213485,1.0,2.2531645569620253,1.0,0.143731852038884,inf,0.75,0.5822784810126582,1.0,0.7911392405063291
"alcalinity_of_ash_Medium, od280/od315_of_diluted_wines_Low",flavanoids_Low,0.21910112359550563,0.4438202247191011,0.21910112359550563,1.0,2.2531645569620253,1.0,0.12185961368514077,inf,0.712230215827338,0.4936708860759494,1.0,0.7468354430379747
"target_class_2, proanthocyanins_Low, hue_Low",flavanoids_Low,0.20786516853932585,0.4438202247191011,0.20786516853932585,1.0,2.2531645569620253,1.0,0.11561040272692842,inf,0.702127659574468,0.46835443037974683,1.0,0.7341772151898734
"target_class_2, hue_Low",flavanoids_Low,0.24719101123595505,0.4438202247191011,0.24719101123595505,1.0,2.2531645569620253,1.0,0.13748264108067165,inf,0.7388059701492539,0.5569620253164557,1.0,0.7784810126582278
target_class_2,flavanoids_Low,0.2696629213483146,0.4438202247191011,0.2696629213483146,1.0,2.2531645569620253,1.0,0.14998106299709635,inf,0.7615384615384616,0.6075949367088608,1.0,0.8037974683544304
"target_class_2, proline_Low",flavanoids_Low,0.2247191011235955,0.4438202247191011,0.2247191011235955,1.0,2.2531645569620253,1.0,0.12498421916424694,inf,0.7173913043478262,0.5063291139240507,1.0,0.7531645569620253
"hue_Low, od280/od315_of_diluted_wines_Low, target_class_2",flavanoids_Low,0.23595505617977527,0.4438202247191011,0.23595505617977527,1.0,2.2531645569620253,1.0,0.1312334301224593,inf,0.7279411764705884,0.5316455696202532,1.0,0.7658227848101267
"target_class_2, total_phenols_Low",flavanoids_Low,0.21910112359550563,0.4438202247191011,0.21910112359550563,1.0,2.2531645569620253,1.0,0.12185961368514077,inf,0.712230215827338,0.4936708860759494,1.0,0.7468354430379747
"target_class_2, proline_Low, hue_Low",flavanoids_Low,0.20224719101123595,0.4438202247191011,0.20224719101123595,1.0,2.2531645569620253,1.0,0.11248579724782225,inf,0.6971830985915494,0.45569620253164567,1.0,0.7278481012658228
"hue_Low, total_phenols_Low, od280/od315_of_diluted_wines_Low",flavanoids_Low,0.20786516853932585,0.4438202247191011,0.20786516853932585,1.0,2.2531645569620253,1.0,0.11561040272692842,inf,0.702127659574468,0.46835443037974683,1.0,0.7341772151898734
"target_class_2, ash_Medium",flavanoids_Low,0.20224719101123595,0.4438202247191011,0.20224719101123595,1.0,2.2531645569620253,1.0,0.11248579724782225,inf,0.6971830985915494,0.45569620253164567,1.0,0.7278481012658228
"alcohol_Medium, od280/od315_of_diluted_wines_Low",flavanoids_Low,0.21910112359550563,0.4438202247191011,0.21910112359550563,1.0,2.2531645569620253,1.0,0.12185961368514077,inf,0.712230215827338,0.4936708860759494,1.0,0.7468354430379747
"total_phenols_Low, proanthocyanins_Low, od280/od315_of_diluted_wines_Low",flavanoids_Low,0.20224719101123595,0.4438202247191011,0.20224719101123595,1.0,2.2531645569620253,1.0,0.11248579724782225,inf,0.6971830985915494,0.45569620253164567,1.0,0.7278481012658228
"proline_Low, od280/od315_of_diluted_wines_Low, hue_Low",flavanoids_Low,0.20786516853932585,0.4438202247191011,0.20786516853932585,1.0,2.2531645569620253,1.0,0.11561040272692842,inf,0.702127659574468,0.46835443037974683,1.0,0.7341772151898734
od280/od315_of_diluted_wines_Low,flavanoids_Low,0.3089887640449438,0.4438202247191011,0.3089887640449438,1.0,2.2531645569620253,1.0,0.17185330135083954,inf,0.8048780487804879,0.6962025316455696,1.0,0.8481012658227848
"target_class_2, total_phenols_Low, hue_Low",flavanoids_Low,0.20786516853932585,0.4438202247191011,0.20786516853932585,1.0,2.2531645569620253,1.0,0.11561040272692842,inf,0.702127659574468,0.46835443037974683,1.0,0.7341772151898734
"proline_Low, proanthocyanins_Low, od280/od315_of_diluted_wines_Low",flavanoids_Low,0.21348314606741572,0.4438202247191011,0.21348314606741572,1.0,2.2531645569620253,1.0,0.1187350082060346,inf,0.7071428571428572,0.4810126582278481,1.0,0.740506329113924
"proanthocyanins_Low, od280/od315_of_diluted_wines_Low",flavanoids_Low,0.25842696629213485,0.4438202247191011,0.25842696629213485,1.0,2.2531645569620253,1.0,0.143731852038884,inf,0.75,0.5822784810126582,1.0,0.7911392405063291
"target_class_2, alcalinity_of_ash_Medium",flavanoids_Low,0.21348314606741572,0.4438202247191011,0.21348314606741572,1.0,2.2531645569620253,1.0,0.1187350082060346,inf,0.7071428571428572,0.4810126582278481,1.0,0.740506329113924
"proline_Low, od280/od315_of_diluted_wines_Low, target_class_2",flavanoids_Low,0.21910112359550563,0.4438202247191011,0.21910112359550563,1.0,2.2531645569620253,1.0,0.12185961368514077,inf,0.712230215827338,0.4936708860759494,1.0,0.7468354430379747
"target_class_2, od280/od315_of_diluted_wines_Low",flavanoids_Low,0.25842696629213485,0.4438202247191011,0.25842696629213485,1.0,2.2531645569620253,1.0,0.143731852038884,inf,0.75,0.5822784810126582,1.0,0.7911392405063291
"target_class_2, total_phenols_Low, od280/od315_of_diluted_wines_Low",flavanoids_Low,0.20786516853932585,0.4438202247191011,0.20786516853932585,1.0,2.2531645569620253,1.0,0.11561040272692842,inf,0.702127659574468,0.46835443037974683,1.0,0.7341772151898734
"target_class_2, alcalinity_of_ash_Medium, od280/od315_of_diluted_wines_Low",flavanoids_Low,0.20224719101123595,0.4438202247191011,0.20224719101123595,1.0,2.2531645569620253,1.0,0.11248579724782225,inf,0.6971830985915494,0.45569620253164567,1.0,0.7278481012658228
"target_class_1, alcalinity_of_ash_Medium, ash_Medium","proline_Low, color_intensity_Low",0.21910112359550563,0.4101123595505618,0.20224719101123595,0.923076923076923,2.250790305584826,1.0,0.11239111223330386,7.668539325842691,0.711630695443645,0.47368421052631576,0.8695970695970695,0.708113804004215
alcohol_High,target_class_0,0.28651685393258425,0.33146067415730335,0.21348314606741572,0.7450980392156863,2.2479228979727486,1.0,0.11851407650549174,2.6227312013828867,0.7780770824699543,0.5277777777777778,0.6187180754654804,0.6945829179129279
target_class_1,"proline_Low, color_intensity_Low, magnesium_Low",0.398876404494382,0.3258426966292135,0.29213483146067415,0.7323943661971831,2.2476930548810103,1.0,0.1621638681984598,2.5192193968066237,0.9234363767074046,0.6753246753246753,0.6030516431924883,0.814473045167557
"proline_Low, color_intensity_Low, magnesium_Low",target_class_1,0.3258426966292135,0.398876404494382,0.29213483146067415,0.8965517241379309,2.24769305488101,1.0,0.1621638681984598,5.8108614232209685,0.8233974358974359,0.6753246753246753,0.8279084756687075,0.814473045167557
"proline_Low, hue_Medium",target_class_1,0.2696629213483146,0.398876404494382,0.24157303370786518,0.8958333333333334,2.245892018779343,1.0,0.1340108572149981,5.770786516853935,0.7595706618962433,0.5657894736842106,0.8267133956386293,0.7507335680751175
"proline_Low, malic_acid_Low, magnesium_Low",target_class_1,0.2696629213483146,0.398876404494382,0.24157303370786518,0.8958333333333334,2.245892018779343,1.0,0.1340108572149981,5.770786516853935,0.7595706618962433,0.5657894736842106,0.8267133956386293,0.7507335680751175
"proline_Low, malic_acid_Low, magnesium_Low","color_intensity_Low, target_class_1",0.2696629213483146,0.38202247191011235,0.2303370786516854,0.8541666666666667,2.2359068627450984,1.0,0.12731978285570006,4.237560192616375,0.7568480300187619,0.5466666666666666,0.7640151515151518,0.7285539215686275
"proline_Low, color_intensity_Low, alcalinity_of_ash_Medium, magnesium_Low",target_class_1,0.25280898876404495,0.398876404494382,0.2247191011235955,0.8888888888888888,2.2284820031298906,1.0,0.12387956066153263,5.41011235955056,0.7377819548872181,0.5263157894736842,0.8151609553478711,0.7261345852895149
"total_phenols_Low, alcalinity_of_ash_Medium","flavanoids_Low, proanthocyanins_Low",0.2696629213483146,0.33707865168539325,0.20224719101123595,0.75,2.225,1.0,0.11134957707360182,2.6516853932584272,0.7538461538461538,0.5000000000000001,0.6228813559322034,0.675
"target_class_2, od280/od315_of_diluted_wines_Low","proline_Low, flavanoids_Low",0.25842696629213485,0.38202247191011235,0.21910112359550563,0.8478260869565217,2.219309462915601,1.0,0.120376215124353,4.0609951845906895,0.7408702408702408,0.52,0.7537549407114625,0.7106777493606138
od280/od315_of_diluted_wines_Low,"flavanoids_Low, alcalinity_of_ash_Medium",0.3089887640449438,0.3202247191011236,0.21910112359550563,0.7090909090909092,2.214354066985646,1.0,0.12015528342381014,2.3367275280898885,0.7936210131332083,0.5342465753424658,0.5720510894064615,0.6966507177033494
"flavanoids_Low, proanthocyanins_Low",total_phenols_Low,0.33707865168539325,0.33146067415730335,0.24719101123595505,0.7333333333333333,2.2124293785310734,1.0,0.13546269410427975,2.507022471910112,0.8266563944530044,0.5866666666666667,0.6011204481792717,0.73954802259887
total_phenols_Low,"flavanoids_Low, proanthocyanins_Low",0.33146067415730335,0.33707865168539325,0.24719101123595505,0.7457627118644068,2.2124293785310734,1.0,0.13546269410427975,2.6074906367041204,0.8197097020626433,0.5866666666666667,0.6164895145073255,0.73954802259887
"flavanoids_Low, proanthocyanins_Low, od280/od315_of_diluted_wines_Low",hue_Low,0.25842696629213485,0.3539325842696629,0.20224719101123595,0.7826086956521738,2.211180124223602,1.0,0.11078146698649159,2.9719101123595495,0.7386363636363635,0.49315068493150677,0.66351606805293,0.6770186335403726
"proanthocyanins_Low, od280/od315_of_diluted_wines_Low",hue_Low,0.25842696629213485,0.3539325842696629,0.20224719101123595,0.7826086956521738,2.211180124223602,1.0,0.11078146698649159,2.9719101123595495,0.7386363636363635,0.49315068493150677,0.66351606805293,0.6770186335403726
"proline_Low, target_class_1, ash_Medium","color_intensity_Low, magnesium_Low",0.23595505617977527,0.38764044943820225,0.20224719101123595,0.8571428571428571,2.211180124223602,1.0,0.1107814669864916,4.286516853932583,0.7169117647058825,0.48000000000000004,0.766710353866317,0.6894409937888198
"total_phenols_Low, ash_Medium",flavanoids_Low,0.25280898876404495,0.4438202247191011,0.24719101123595505,0.9777777777777777,2.2030942334739803,1.0,0.1349892690316879,25.028089887640416,0.7308612440191387,0.55,0.9600448933782266,0.7673699015471167
"total_phenols_Low, proanthocyanins_Low",flavanoids_Low,0.25280898876404495,0.4438202247191011,0.24719101123595505,0.9777777777777777,2.2030942334739803,1.0,0.1349892690316879,25.028089887640416,0.7308612440191387,0.55,0.9600448933782266,0.7673699015471167
"malic_acid_Low, color_intensity_Low, magnesium_Low","proline_Low, target_class_1",0.28651685393258425,0.3651685393258427,0.2303370786516854,0.8039215686274511,2.201508295625943,1.0,0.12571013760888777,3.2376404494382047,0.7649318225465719,0.5466666666666666,0.6911330904043035,0.717345399698341
"hue_Low, od280/od315_of_diluted_wines_Low","proline_Low, flavanoids_Low",0.24719101123595505,0.38202247191011235,0.20786516853932585,0.8409090909090909,2.2012032085561497,1.0,0.11343264739300594,3.8844301765650084,0.7248890681726503,0.4933333333333334,0.7425619834710745,0.6925133689839573
"total_phenols_Low, alcalinity_of_ash_Medium, ash_Medium",flavanoids_Low,0.24157303370786518,0.4438202247191011,0.23595505617977527,0.9767441860465116,2.2007653812187224,1.0,0.12874005807347555,23.91573033707861,0.7194003527336861,0.525,0.9581865163260511,0.7541948778333825
"proline_Low, target_class_1, alcalinity_of_ash_Medium","color_intensity_Low, magnesium_Low",0.2640449438202247,0.38764044943820225,0.2247191011235955,0.851063829787234,2.1954979956830094,1.0,0.12236460042923873,4.1115569823435,0.7398854961832061,0.5263157894736842,0.7567831348819051,0.7153869873573852
"total_phenols_Low, proline_Low, ash_Medium",flavanoids_Low,0.21348314606741572,0.4438202247191011,0.20786516853932585,0.9736842105263158,2.193870752831446,1.0,0.11311703067794472,21.13483146067418,0.6918918918918919,0.4625000000000001,0.9526847421584265,0.7210193204530313
"total_phenols_Low, alcalinity_of_ash_Medium, proanthocyanins_Low",flavanoids_Low,0.20786516853932585,0.4438202247191011,0.20224719101123595,0.9729729729729729,2.1922682175846733,1.0,0.10999242519883852,20.578651685393215,0.6865642237982663,0.44999999999999996,0.9514059514059513,0.7143345877523093
"proline_Low, total_phenols_Low, proanthocyanins_Low",flavanoids_Low,0.20786516853932585,0.4438202247191011,0.20224719101123595,0.9729729729729729,2.1922682175846733,1.0,0.10999242519883852,20.578651685393215,0.6865642237982663,0.44999999999999996,0.9514059514059513,0.7143345877523093
"color_intensity_Low, alcalinity_of_ash_Medium, magnesium_Low","proline_Low, target_class_1",0.2808988764044944,0.3651685393258427,0.2247191011235955,0.7999999999999999,2.1907692307692304,1.0,0.12214366872869585,3.1741573033707855,0.7558593749999999,0.5333333333333333,0.6849557522123892,0.7076923076923076
od280/od315_of_diluted_wines_Low,"proline_Low, flavanoids_Low",0.3089887640449438,0.38202247191011235,0.25842696629213485,0.8363636363636365,2.189304812834225,1.0,0.14038631485923497,3.776529338327095,0.7861435136090491,0.5974025974025975,0.7352066115702482,0.7564171122994654
proline_Medium,target_class_0,0.28651685393258425,0.33146067415730335,0.20786516853932585,0.7254901960784315,2.188767032236624,1.0,0.11289609897740187,2.435393258426967,0.7612257927218558,0.5068493150684933,0.5893886966551328,0.6763044200731141
"proline_Low, color_intensity_Low, ash_Medium",target_class_1,0.2640449438202247,0.398876404494382,0.2303370786516854,0.872340425531915,2.186994306263111,1.0,0.1250157808357531,4.708801498127347,0.7374790541798549,0.5324675324675325,0.787631735931597,0.7249026071321547
"proline_Low, hue_Medium","target_class_1, color_intensity_Low",0.2696629213483146,0.38202247191011235,0.2247191011235955,0.8333333333333334,2.181372549019608,1.0,0.12170180532761014,3.7078651685393265,0.7415384615384615,0.5263157894736842,0.7303030303030305,0.7107843137254902
target_class_2,"proline_Low, flavanoids_Low",0.2696629213483146,0.38202247191011235,0.2247191011235955,0.8333333333333334,2.181372549019608,1.0,0.12170180532761014,3.7078651685393265,0.7415384615384615,0.5263157894736842,0.7303030303030305,0.7107843137254902
"proline_Low, target_class_1, ash_Medium","color_intensity_Low, alcalinity_of_ash_Medium",0.23595505617977527,0.39325842696629215,0.20224719101123595,0.8571428571428571,2.179591836734694,1.0,0.10945587678323443,4.247191011235953,0.7083333333333334,0.47368421052631576,0.7645502645502645,0.6857142857142857
"proline_Low, total_phenols_Low","flavanoids_Low, proanthocyanins_Low",0.2752808988764045,0.33707865168539325,0.20224719101123595,0.7346938775510203,2.179591836734694,1.0,0.10945587678323443,2.4987035436473635,0.7467700258397932,0.49315068493150677,0.5997924593566238,0.6673469387755102
flavanoids_Low,total_phenols_Low,0.4438202247191011,0.33146067415730335,0.3202247191011236,0.7215189873417722,2.176786097403991,1.0,0.1731157682110845,2.400663942798775,0.9720007088428143,0.7037037037037038,0.5834485693011383,0.8438103411285133
total_phenols_Low,flavanoids_Low,0.33146067415730335,0.4438202247191011,0.3202247191011236,0.9661016949152543,2.176786097403991,1.0,0.1731157682110845,16.40730337078656,0.8086392451717531,0.7037037037037038,0.9390515322718714,0.8438103411285133
"hue_Medium, proanthocyanins_Medium, flavanoids_Medium",target_class_0,0.2808988764044944,0.33146067415730335,0.20224719101123595,0.72,2.1722033898305084,1.0,0.1091402600681732,2.387640449438202,0.7504340277777778,0.49315068493150677,0.5811764705882353,0.6650847457627118
"flavanoids_Low, alcohol_Medium",hue_Low,0.2640449438202247,0.3539325842696629,0.20224719101123595,0.7659574468085106,2.164133738601824,1.0,0.10879308168160587,2.7604698672114405,0.7309160305343512,0.4864864864864865,0.6377428307123034,0.668693009118541
"proanthocyanins_Low, od280/od315_of_diluted_wines_Low","proline_Low, flavanoids_Low",0.25842696629213485,0.38202247191011235,0.21348314606741572,0.826086956521739,2.162404092071611,1.0,0.1147582375962631,3.5533707865168513,0.7248803827751196,0.49999999999999994,0.7185770750988141,0.6924552429667519
"proline_Low, total_phenols_Low",flavanoids_Low,0.2752808988764045,0.4438202247191011,0.2640449438202247,0.9591836734693877,2.161198656677861,1.0,0.1418697134200227,13.626404494382008,0.7413821540491505,0.5802469135802468,0.9266130694702123,0.7770601911650736
"total_phenols_Low, alcalinity_of_ash_Medium",flavanoids_Low,0.2696629213483146,0.4438202247191011,0.25842696629213485,0.9583333333333335,2.1592827004219415,1.0,0.1387451079409166,13.34831460674162,0.7351170568561874,0.5679012345679013,0.9250841750841754,0.7703059071729959
"proline_Low, malic_acid_Low, target_class_1","color_intensity_Low, magnesium_Low",0.2752808988764045,0.38764044943820225,0.2303370786516854,0.8367346938775511,2.158532978408755,1.0,0.12362706728948365,3.7507022471910125,0.7405936850066175,0.5324675324675324,0.7333832615615054,0.7154687962141378
"proline_Low, malic_acid_Low",target_class_1,0.3202247191011236,0.398876404494382,0.2752808988764045,0.8596491228070176,2.1551766740795655,1.0,0.14755081429112488,4.283005617977529,0.7884972170686457,0.6202531645569621,0.7665191014920479,0.77489498393872
"total_phenols_Low, ash_Medium","proline_Low, flavanoids_Low",0.25280898876404495,0.38202247191011235,0.20786516853932585,0.8222222222222222,2.1522875816993463,1.0,0.11128645373058958,3.476123595505617,0.716521032310506,0.4868421052631579,0.7123232323232324,0.6831699346405229
"proline_Low, total_phenols_Medium, magnesium_Low",target_class_1,0.23595505617977527,0.398876404494382,0.20224719101123595,0.8571428571428571,2.1488933601609657,1.0,0.10813028657997728,4.207865168539325,0.6997549019607845,0.4675324675324675,0.7623497997329772,0.6820925553319919
"proline_Low, color_intensity_Low, alcalinity_of_ash_Medium, ash_Medium",target_class_1,0.23595505617977527,0.398876404494382,0.20224719101123595,0.8571428571428571,2.1488933601609657,1.0,0.10813028657997728,4.207865168539325,0.6997549019607845,0.4675324675324675,0.7623497997329772,0.6820925553319919
"proline_Low, total_phenols_Low, alcalinity_of_ash_Medium",flavanoids_Low,0.2303370786516854,0.4438202247191011,0.21910112359550563,0.9512195121951219,2.143254090768756,1.0,0.11687286958717334,11.401685393258417,0.6930563353921019,0.4814814814814815,0.9122936683912293,0.7224451991355356
"target_class_2, hue_Low","proline_Low, flavanoids_Low",0.24719101123595505,0.38202247191011235,0.20224719101123595,0.8181818181818182,2.1417112299465244,1.0,0.10781466986491604,3.398876404494383,0.7081260364842453,0.47368421052631576,0.7057851239669423,0.6737967914438503
alcohol_Low,"proline_Low, color_intensity_Low",0.2303370786516854,0.4101123595505618,0.20224719101123595,0.8780487804878048,2.1409956565319077,1.0,0.10778310819340992,4.837078651685389,0.6924168694241687,0.4615384615384615,0.7932636469221833,0.6855997327096558
"flavanoids_Low, alcalinity_of_ash_Medium, ash_Medium",hue_Low,0.2752808988764045,0.3539325842696629,0.20786516853932585,0.7551020408163266,2.1334629089731134,1.0,0.11043428859992427,2.6381086142322103,0.7330819191284309,0.4933333333333334,0.6209405501330968,0.671201814058957
"flavanoids_Medium, magnesium_Low","color_intensity_Low, total_phenols_Medium",0.2640449438202247,0.3595505617977528,0.20224719101123595,0.7659574468085106,2.13031914893617,1.0,0.10730968312081808,2.736465781409602,0.720949957591179,0.48000000000000004,0.6345651362448674,0.6642287234042553
"proline_Low, flavanoids_Low, proanthocyanins_Low",total_phenols_Low,0.28651685393258425,0.33146067415730335,0.20224719101123595,0.7058823529411765,2.129611166500499,1.0,0.10727812144931197,2.2730337078651686,0.7434383202099738,0.4864864864864865,0.5600593178447851,0.6580259222333001
"proline_Low, color_intensity_Low",target_class_1,0.4101123595505618,0.398876404494382,0.34831460674157305,0.8493150684931507,2.129268763264519,1.0,0.18473046332533774,3.9892747701736484,0.8990783410138249,0.7560975609756099,0.7493278709512228,0.8612772525564345
target_class_1,"proline_Low, color_intensity_Low",0.398876404494382,0.4101123595505618,0.34831460674157305,0.8732394366197184,2.129268763264519,1.0,0.18473046332533774,4.653558052434459,0.8822731383780525,0.7560975609756099,0.7851106639839035,0.8612772525564345
